CST3,CTSS,HLA-DRA,TYROBP,HLA-DRB1,AIF1,PSAP,MNDA,CD74,VCAN,S100A4,NEAT1,LTB,FTL,HLA-DPA1,LST1,FCER1G,LGALS1,S100A12,S100A11,IL7R,CCL5,FGL2,HLA-DPB1,TYMP,IL32,COTL1,TRBC2,SAT1,KLF4,NCF1,CD14,S100A6,IER3,CYBB,TRBC1,IL1B,CTSD,BRI3,SERPINA1,MS4A6A,GRN,SRGN,EGR1,NFKBIA,ANXA1,APLP2,BTG2,RGS2,GSTP1,label
3.703222,3.7387092,2.8404987,3.4117057,2.6527216,3.7387092,2.7510111,3.458924,2.8404987,2.7510111,3.928659,3.3100035,0.0,5.3430524,1.9262004,2.8404987,2.6527216,2.7510111,2.7510111,2.5437074,0.0,0.0,0.90253484,0.90253484,2.2818797,0.0,3.0690682,0.0,3.0690682,2.1197708,2.2818797,1.3690697,3.7387092,2.4213383,2.4213383,0.0,2.5437074,2.6527216,2.5437074,1.6859428,2.1197708,2.2818797,3.0690682,2.4213383,2.7510111,1.9262004,2.1197708,2.5437074,1.9262004,2.1197708,Monocyte
0.0,1.7963576,1.7963576,0.0,0.0,1.7963576,0.0,0.0,0.0,0.0,0.0,3.4393249,2.77776,2.4029105,0.0,0.0,0.0,0.0,0.0,0.0,1.7963576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7963576,0.0,0.0,0.0,1.7963576,0.0,0.0,3.0497756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77776,1.7963576,0.0,0.0,3.2634,1.7963576,1.7963576,T_cell
0.0,0.0,0.0,0.0,0.7882174,0.0,0.0,0.0,1.223465,0.0,2.733956,1.9455332,3.7882948,2.8787832,0.0,0.0,0.0,0.7882174,0.0,1.7574939,3.4335616,2.9440222,0.0,0.0,0.0,2.1037478,1.223465,1.525712,1.525712,0.0,1.223465,0.0,1.525712,0.0,0.0,2.467697,0.0,0.0,0.7882174,0.0,0.0,0.0,1.223465,0.0,1.9455332,2.652833,0.0,1.525712,0.0,0.7882174,T_cell
0.0,0.0,0.0,0.0,0.0,1.2175709,0.7836663,0.0,0.0,0.0,0.7836663,1.2175709,2.6450632,2.2328486,0.0,0.0,0.0,0.0,0.0,0.0,2.6450632,0.0,0.0,0.7836663,0.0,0.0,1.519175,2.0964105,1.519175,0.0,0.0,0.0,1.7505797,0.7836663,0.0,0.0,0.0,0.7836663,0.0,0.0,0.0,0.0,1.2175709,1.2175709,2.3528864,0.7836663,0.0,0.7836663,0.0,0.7836663,T_cell
0.9365282,0.9365282,0.0,2.1696873,0.0,0.0,0.0,0.0,0.9365282,0.0,3.1891024,2.5959165,0.0,2.7053788,0.9365282,0.0,0.0,0.9365282,0.0,1.7322443,1.974697,3.2510622,0.0,1.4115279,0.0,2.9762082,0.0,1.4115279,1.4115279,0.0,0.0,0.0,1.7322443,0.9365282,0.0,2.3327897,0.0,0.9365282,0.0,0.0,0.0,0.0,2.3327897,0.9365282,2.1696873,2.1696873,0.0,0.9365282,0.0,1.4115279,T_cell
3.3332934,2.6298487,0.0,2.424567,2.1659634,2.9455087,3.0724466,2.8000824,2.5324662,3.6120167,4.1189857,3.2369583,0.0,5.170795,0.0,2.006311,1.8162354,3.2862854,2.6298487,2.6298487,0.0,0.0,1.8162354,0.0,1.8162354,0.0,2.8754368,0.0,2.1659634,0.8273139,1.8162354,1.8162354,3.2369583,1.5813472,1.5813472,0.0,0.8273139,2.5324662,1.8162354,1.2737788,2.3036015,2.3036015,2.7185836,0.8273139,3.185071,2.3036015,2.1659634,0.8273139,1.5813472,2.424567,Monocyte
0.0,0.0,0.0,1.0605161,0.0,0.0,0.0,0.0,0.0,0.0,2.7789986,1.5635452,2.8898578,2.9896443,0.0,0.0,0.0,1.8966573,0.0,1.5635452,3.2403316,0.0,0.0,0.0,0.0,1.8966573,1.0605161,1.5635452,0.0,0.0,1.0605161,0.0,1.5635452,0.0,0.0,3.3781989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.345578,2.5118055,0.0,0.0,1.0605161,0.0,T_cell
0.0,0.0,0.0,0.0,0.0,0.8783253,0.8783253,0.0,0.8783253,0.8783253,2.0837233,0.0,2.7126167,2.7126167,0.0,0.8783253,0.0,0.0,0.0,0.8783253,2.0837233,0.8783253,0.0,0.8783253,0.0,2.3839862,1.6526117,0.8783253,1.3386079,0.0,0.0,0.0,2.2450824,0.0,0.0,3.2155387,0.0,0.8783253,0.0,0.0,0.0,0.0,0.0,1.6526117,2.5059278,0.0,0.0,2.5059278,0.0,0.8783253,T_cell
0.0,1.43411,0.0,0.0,0.0,0.0,0.0,0.0,1.43411,0.0,2.0003738,2.0003738,2.8320093,0.0,0.0,0.0,0.0,2.0003738,0.0,0.0,1.43411,0.0,0.0,1.43411,2.6234822,2.0003738,2.0003738,2.6234822,2.0003738,0.0,0.0,0.0,2.6234822,0.0,0.0,1.43411,0.0,0.0,0.0,0.0,0.0,0.0,1.43411,0.0,1.43411,1.43411,0.0,3.3932722,1.43411,0.0,T_cell
3.6031659,3.6322174,3.019474,3.0709682,2.2677875,3.0709682,3.166625,2.8468707,2.7126572,2.6381292,3.7146273,4.0288243,0.0,4.6425996,0.7334496,2.782014,2.373999,2.1489394,2.014037,3.11994,0.0,0.0,2.782014,1.8580551,2.014037,0.0,2.6381292,0.0,2.5575964,1.6731644,2.6381292,2.014037,3.2948744,1.6731644,2.2677875,0.0,1.1519958,2.373999,1.8580551,1.6731644,2.014037,2.2677875,2.6381292,0.7334496,1.8580551,1.8580551,2.1489394,0.0,1.6731644,2.4700055,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3991048,0.0,3.1073184,1.9605374,3.4504864,2.9605935,0.0,0.92655224,0.0,0.0,0.0,0.0,3.9085197,0.0,0.0,0.0,0.0,2.4579208,0.92655224,2.4579208,0.0,0.0,0.0,0.0,2.1551204,0.0,0.0,1.3991048,0.0,0.0,0.0,0.0,0.0,0.0,1.3991048,0.0,0.0,1.9605374,0.0,0.0,0.92655224,0.92655224,T_cell
0.0,1.4280545,0.0,0.0,0.0,0.0,0.9498371,0.0,1.4280545,0.0,2.7257328,1.4280545,1.4280545,2.7257328,0.9498371,0.0,0.0,1.4280545,0.0,2.189018,2.7257328,3.4378662,0.0,1.4280545,0.0,3.0730984,0.9498371,0.0,2.9969046,0.0,0.0,0.0,1.7502195,0.0,0.0,2.492959,0.0,0.9498371,0.0,0.0,0.0,0.9498371,2.189018,2.492959,3.1438954,0.9498371,0.0,2.8245218,0.0,0.0,T_cell
3.1265845,3.797554,2.2740207,3.1265845,0.0,3.301568,3.6946821,3.8908234,0.0,2.9143484,4.05473,2.6445844,0.0,5.4655113,1.6788144,3.301568,1.6788144,1.6788144,3.4504442,2.6445844,0.0,0.0,2.6445844,0.0,2.6445844,0.0,3.4504442,0.0,1.6788144,0.0,3.301568,2.6445844,4.1955156,0.0,2.2740207,0.0,0.0,3.580001,2.2740207,1.6788144,0.0,1.6788144,1.6788144,0.0,1.6788144,1.6788144,0.0,0.0,0.0,3.4504442,Monocyte
2.9374557,3.4268532,2.5581458,3.2117991,2.295952,2.5581458,3.4268532,2.9374557,1.939594,3.3250961,3.2117991,3.6037452,1.939594,5.3445206,1.38077,2.7656784,1.38077,2.295952,1.939594,3.084006,0.0,0.0,2.7656784,1.38077,1.939594,0.0,2.7656784,0.0,2.7656784,1.38077,1.939594,0.0,4.000095,1.38077,2.295952,0.0,2.5581458,2.7656784,2.7656784,1.939594,1.38077,1.38077,2.295952,0.0,3.084006,2.5581458,0.0,1.38077,1.38077,1.38077,Monocyte
2.841028,4.1406646,4.096936,3.3282304,2.841028,3.3282304,3.504558,2.670312,3.3282304,2.9868057,3.582286,4.2986474,0.0,4.2227726,2.670312,1.8528216,2.464328,1.3053269,2.464328,2.841028,0.0,0.0,2.2046068,2.464328,1.8528216,0.0,2.841028,0.0,3.1140113,2.670312,3.7216713,0.0,2.841028,0.0,1.8528216,0.0,0.0,2.464328,1.8528216,1.3053269,2.2046068,2.464328,3.1140113,2.670312,3.3282304,1.3053269,1.8528216,2.2046068,1.3053269,1.3053269,Monocyte
3.0046277,3.5509028,1.7070428,3.2064524,2.0501354,2.6767595,2.8860502,2.821035,2.5081012,3.059029,3.8555481,4.0303354,0.7552572,5.047017,0.7552572,2.6767595,2.0501354,2.5959818,3.2511299,2.305109,0.0,0.0,2.305109,0.7552572,1.8932316,0.0,3.0046277,0.0,2.5081012,2.821035,2.305109,1.8932316,3.4122076,2.411747,1.8932316,0.7552572,1.180597,2.9470954,1.8932316,1.4780703,1.4780703,2.0501354,2.5959818,2.411747,2.751497,2.305109,2.0501354,0.7552572,2.1857266,2.411747,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0210826,0.0,3.690787,3.1052315,0.0,0.0,0.0,0.0,0.0,0.0,1.8450785,0.0,0.0,0.0,0.0,1.8450785,1.0210826,1.5156541,0.0,0.0,0.0,0.0,2.0924559,1.0210826,0.0,2.7219262,0.0,1.0210826,0.0,0.0,0.0,0.0,0.0,0.0,2.0924559,0.0,0.0,2.4559233,0.0,1.0210826,T_cell
0.0,1.3855823,0.0,0.0,0.0,1.3855823,0.0,0.0,0.9157211,0.0,0.0,1.3855823,2.3017306,3.56861,0.0,0.0,0.0,0.0,0.0,0.0,1.3855823,0.0,0.0,0.0,0.0,1.7039713,0.0,2.1392283,0.0,0.9157211,0.0,0.0,0.9157211,0.0,0.0,2.9435394,0.0,0.9157211,0.0,0.0,0.0,0.0,0.0,0.9157211,2.1392283,0.0,0.0,2.3017306,0.0,1.7039713,T_cell
0.91608083,0.91608083,0.0,0.0,0.0,0.0,0.0,0.0,1.7044618,0.0,1.9456103,1.386032,0.0,2.5646265,0.91608083,0.0,0.0,0.0,0.0,0.0,3.276808,3.6503174,0.0,1.386032,0.0,1.7044618,1.386032,2.4420276,0.91608083,0.0,0.0,0.0,0.91608083,0.0,0.0,1.386032,0.91608083,0.91608083,0.91608083,0.0,0.0,0.0,1.386032,1.7044618,1.7044618,0.0,0.0,1.9456103,0.0,1.386032,T_cell
3.2248619,3.296126,2.7639012,1.8829856,2.4970164,3.1481273,3.8595185,3.0650113,3.0650113,2.1318917,3.7345552,3.7779682,0.0,5.1027746,2.1318917,2.4970164,2.6393359,2.9743555,1.5508338,2.1318917,0.0,0.0,1.5508338,1.8829856,2.4970164,0.0,1.5508338,0.0,3.0650113,2.4970164,2.8746545,2.7639012,3.5391781,1.0500172,1.5508338,0.0,0.0,1.0500172,2.3310268,1.5508338,1.5508338,1.5508338,2.9743555,1.8829856,2.8746545,2.1318917,2.4970164,1.0500172,1.8829856,1.5508338,Monocyte
0.0,0.89017016,0.0,0.0,0.0,0.0,0.89017016,0.0,0.0,0.89017016,3.5682094,2.524476,3.2898855,1.6689574,0.0,0.0,0.0,0.0,0.0,1.3535357,2.6333191,0.0,0.0,0.89017016,0.0,2.902878,1.3535357,1.6689574,0.89017016,0.0,1.3535357,0.0,2.524476,1.3535357,0.0,0.0,0.0,0.89017016,0.89017016,0.0,0.0,0.89017016,0.89017016,0.0,2.524476,1.6689574,0.0,2.820842,0.89017016,0.0,T_cell
0.0,0.0,0.0,0.0,0.0,0.0,1.2153145,0.7819256,0.7819256,0.0,0.0,1.2153145,2.4571152,2.5538707,0.0,0.0,0.0,0.0,0.0,0.0,2.723144,0.0,0.0,0.0,0.0,0.7819256,1.2153145,1.7479309,1.9356267,0.0,0.0,0.0,0.7819256,0.0,0.0,0.0,0.0,0.0,0.7819256,0.0,0.0,0.0,0.0,1.7479309,2.2299864,0.7819256,0.0,3.1581852,0.0,0.0,T_cell
0.0,0.7404372,0.0,0.0,0.0,0.0,0.0,0.0,1.4564164,0.0,2.1607869,1.4564164,2.650578,2.4822798,0.0,0.0,0.0,0.0,0.0,0.7404372,2.1607869,0.0,0.0,0.0,0.0,2.3861601,1.1611814,0.0,1.4564164,0.0,0.7404372,0.0,0.7404372,0.0,0.0,0.7404372,0.0,0.7404372,0.7404372,0.0,0.0,0.0,1.4564164,0.7404372,2.7251744,2.5699654,0.0,2.4822798,0.7404372,0.0,T_cell
2.9380631,3.6411016,2.6914644,3.0083807,1.6343217,2.7805936,3.1357214,3.4422493,2.9380631,3.526591,3.3501332,3.7438362,0.0,4.826547,1.6343217,2.0639005,2.0639005,2.2248354,2.593607,2.2248354,0.0,0.0,2.6914644,1.6343217,2.2248354,0.0,3.1937857,0.0,3.1937857,2.2248354,2.2248354,1.32193,3.4422493,1.6343217,2.2248354,0.0,1.6343217,2.3634248,1.6343217,0.86513495,1.6343217,2.0639005,2.4851243,2.2248354,2.0639005,3.3972516,1.6343217,1.32193,2.2248354,2.0639005,Monocyte
3.1512737,3.82279,2.1347897,2.912113,0.0,3.3441327,2.597152,3.3441327,0.0,3.4281988,4.019477,3.038826,0.0,5.2197967,0.0,2.1347897,2.3924584,2.597152,3.7669168,3.2523453,0.0,0.0,1.7867769,0.0,2.597152,0.0,3.2523453,0.0,2.1347897,3.038826,1.2484938,1.7867769,4.019477,2.1347897,2.1347897,0.0,1.2484938,3.1512737,2.597152,0.0,0.0,1.7867769,2.3924584,2.3924584,3.038826,1.2484938,2.1347897,0.0,2.597152,2.1347897,Monocyte
2.6523714,3.2746248,3.930347,3.2006857,2.8878987,2.6523714,2.6523714,3.2006857,3.5794287,3.1615596,3.679358,4.284828,0.66370517,4.371773,3.3096406,2.4302497,2.1442685,2.1442685,1.5619055,3.0783918,0.0,0.0,2.834011,2.5836706,2.248949,0.0,2.5098994,0.0,2.9390304,2.777053,1.8948945,0.66370517,3.4385953,2.3437026,1.5619055,0.0,1.0591605,2.1442685,2.5836706,2.1442685,2.6523714,2.1442685,3.0783918,2.027335,2.3437026,2.834011,2.3437026,1.8948945,1.0591605,2.248949,Monocyte
0.0,0.9280294,0.0,0.0,0.0,0.0,0.0,0.0,0.9280294,0.0,0.0,0.9280294,3.5001347,1.9626379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9280294,0.0,1.7207215,1.9626379,2.3201418,1.4009464,0.0,0.9280294,0.0,2.3201418,0.0,0.0,0.0,0.9280294,0.0,0.0,0.0,0.0,0.0,0.9280294,1.4009464,1.7207215,0.0,0.0,2.8805861,0.0,0.0,T_cell
2.89726,3.5047443,3.838281,2.8218045,3.5243459,2.9674191,3.35559,2.3868775,3.7337368,2.1096003,3.6169732,4.0193768,0.50599277,5.031378,3.1524568,2.2578187,2.2578187,2.1096003,0.84038657,2.501168,0.0,0.0,2.89726,2.603726,2.5537612,0.0,3.1238983,0.0,3.5624323,2.3244286,2.3868775,1.4570223,3.4005232,2.4456546,2.0263457,0.0,2.9329548,2.1864529,2.3244286,2.0263457,1.4570223,2.1864529,2.6513124,1.2904785,2.89726,1.9355253,1.0905445,1.7246255,2.1864529,2.603726,Monocyte
2.5178988,3.56126,2.686691,2.314712,2.1951954,2.8310647,3.0147634,3.2613804,3.0691924,2.6058521,3.7113447,3.6240218,0.0,4.662524,0.7609231,1.9022948,1.1879964,2.0594308,2.1951954,1.9022948,1.1879964,0.0,2.314712,1.7157786,2.421457,0.0,2.8310647,0.7609231,2.761481,2.5178988,0.0,0.7609231,3.216684,1.7157786,2.1951954,0.0,2.761481,1.48631,2.0594308,1.48631,2.314712,2.314712,2.686691,0.0,2.9572,2.686691,2.5178988,1.9022948,2.421457,2.5178988,Monocyte
0.0,0.0,0.0,0.83263797,0.0,0.0,0.0,0.0,0.83263797,0.0,0.0,2.014487,2.7274044,2.4331756,0.83263797,0.0,0.0,0.0,0.0,0.0,2.4331756,0.0,0.0,0.83263797,0.0,2.4331756,0.83263797,2.5411599,1.8241469,0.0,0.0,0.0,1.5888532,0.83263797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8241469,0.83263797,0.83263797,0.83263797,0.0,2.7274044,0.0,0.83263797,T_cell
0.0,0.0,0.0,0.0,0.0,1.5620543,0.0,0.0,0.0,0.0,2.144435,0.0,3.2385194,3.552987,0.0,0.0,0.0,1.0592835,0.0,0.0,1.5620543,0.0,0.0,1.0592835,0.0,2.144435,1.5620543,1.8950546,0.0,0.0,0.0,0.0,1.5620543,0.0,0.0,1.8950546,0.0,1.0592835,0.0,0.0,0.0,0.0,1.0592835,1.5620543,1.0592835,2.3438728,0.0,1.5620543,0.0,0.0,T_cell
2.5742302,4.3793716,3.228526,3.7710178,0.0,3.7710178,0.0,2.5742302,2.5742302,3.4437149,4.452584,4.1207604,0.0,5.696992,0.0,2.5742302,1.9545308,1.9545308,1.9545308,3.4437149,0.0,0.0,2.9539628,0.0,2.5742302,0.0,2.5742302,0.0,2.9539628,1.9545308,2.9539628,1.9545308,4.0172014,2.5742302,0.0,0.0,0.0,0.0,1.9545308,0.0,1.9545308,1.9545308,3.4437149,0.0,3.228526,3.228526,0.0,1.9545308,3.7710178,0.0,Monocyte
3.1600094,3.484286,3.206777,2.751814,2.4120553,2.6770747,2.6770747,3.1600094,3.206777,3.294222,3.6139755,3.3746316,0.75543666,5.0473533,2.0504303,2.6770747,2.5084121,2.5084121,2.3054137,2.5084121,0.0,0.0,2.3054137,1.8935192,2.3054137,0.0,2.3054137,0.0,2.1860273,1.1808316,1.8935192,2.8213534,3.673014,2.5084121,1.8935192,0.0,1.1808316,2.1860273,2.751814,1.8935192,1.1808316,1.4783316,3.0049493,0.0,2.8213534,1.4783316,2.1860273,2.0504303,1.1808316,2.3054137,Monocyte
0.0,0.0,0.0,0.0,0.0,0.78147566,0.78147566,0.0,0.78147566,0.0,0.0,2.9934847,2.0928712,3.157391,0.0,0.0,0.0,0.0,0.0,0.0,1.5160238,0.0,0.0,0.0,0.0,1.5160238,0.78147566,1.214731,2.229246,0.0,0.78147566,0.0,1.7472458,0.0,0.0,2.867087,0.0,0.0,0.78147566,0.0,0.0,0.0,1.5160238,1.5160238,2.867087,0.78147566,0.0,3.3821046,1.5160238,0.0,T_cell
4.0081005,3.2794254,4.084698,3.500536,3.9535682,3.3586867,3.624741,1.6830231,4.2845435,0.5482949,2.7476556,3.6815,0.90040535,5.1595216,3.9947436,2.3507943,2.4180725,2.481108,0.0,2.481108,0.0,0.0,2.5963812,3.5850291,2.481108,0.0,3.1933367,0.0,3.3065498,1.1603032,1.3663979,0.0,2.200918,2.6493897,2.4180725,0.0,2.481108,1.1603032,1.9231387,2.481108,1.6830231,1.5371898,1.9231387,1.9231387,2.7476556,1.6830231,1.1603032,1.9231387,0.0,2.116617,Monocyte
0.8811307,0.8811307,0.8811307,0.0,0.0,0.8811307,0.8811307,0.0,0.8811307,0.0,3.100291,1.3421477,0.8811307,2.2493703,0.0,0.8811307,0.0,0.0,0.0,0.0,1.8952947,0.0,0.0,1.3421477,0.0,1.3421477,1.8952947,2.0879226,2.0879226,0.0,0.8811307,0.0,1.3421477,0.8811307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811307,0.0,0.0,0.0,0.8811307,1.3421477,0.8811307,0.0,T_cell
3.6667273,4.1586785,2.6574867,3.5781868,3.530792,2.866506,2.9566302,3.115653,3.530792,2.7674475,3.823276,4.184253,0.0,5.211291,1.4621207,2.0321143,3.0392995,0.9774047,0.0,3.4810386,0.0,0.0,2.2286963,0.9774047,2.7674475,0.0,2.3929102,0.0,2.2286963,2.3929102,2.5339231,3.3149421,3.4286797,0.9774047,1.7871908,0.9774047,2.0321143,0.9774047,2.2286963,0.9774047,2.0321143,2.0321143,2.3929102,2.0321143,3.252823,0.0,2.5339231,0.0,2.3929102,2.3929102,Monocyte
3.165146,3.5693116,3.9824052,3.165146,3.7554548,2.7423234,3.340408,3.2739422,4.2219887,2.6179528,3.5693116,3.666708,1.3145471,4.724247,2.9524992,1.9952195,2.852923,1.5327194,1.0350959,2.7991514,0.0,0.0,2.9524992,2.4758875,2.3964915,0.0,2.9988,0.0,2.3102438,2.6820705,0.6458921,2.3102438,3.2739422,0.6458921,2.90395,0.0,1.5327194,1.711713,2.6820705,2.2158494,2.852923,1.8634797,3.085428,1.3145471,3.5693116,2.3102438,2.4758875,1.5327194,1.5327194,2.90395,Monocyte
0.0,0.891696,0.0,0.0,0.0,0.0,0.0,0.0,1.6710576,0.0,2.1036847,1.3554553,3.755103,2.9053237,0.0,0.0,0.0,0.0,0.0,2.2654624,0.0,0.0,0.891696,0.0,0.891696,1.9105867,1.3554553,1.3554553,2.2654624,0.0,1.9105867,0.0,1.9105867,0.0,0.0,3.1792285,0.0,0.891696,0.891696,0.0,0.0,1.3554553,1.9105867,0.0,1.6710576,0.0,0.0,2.635721,0.0,0.0,T_cell
3.6856418,3.5483563,3.954041,2.965914,3.992524,2.4185116,3.0172663,2.6601107,4.0295806,2.7938426,2.9117813,3.1126785,0.0,4.5971346,3.1571746,1.9653597,2.5858796,2.7292104,0.0,3.3176615,0.0,0.0,2.4185116,2.965914,1.4033333,0.0,2.965914,0.0,3.06611,2.0992923,0.7045387,2.5858796,3.3176615,2.9117813,1.1137724,0.7045387,2.4185116,1.1137724,1.8106738,1.9653597,2.0992923,1.8106738,2.7938426,2.7292104,3.3176615,2.7292104,1.8106738,2.0992923,1.6276026,2.505693,Monocyte
0.0,0.0,0.0,0.0,0.0,0.80975145,0.0,0.0,0.80975145,0.0,0.80975145,0.0,1.7899908,3.3030088,0.0,0.80975145,0.0,0.0,0.0,0.0,1.9791718,0.0,0.0,0.0,0.0,2.3959656,0.80975145,2.6007242,0.0,0.0,0.0,0.0,0.80975145,0.0,0.0,0.80975145,0.0,0.80975145,0.80975145,0.0,0.0,0.0,1.5564692,1.9791718,0.80975145,0.0,0.0,2.2753625,0.80975145,0.80975145,T_cell
0.0,0.8039797,0.0,0.0,1.5482529,0.0,0.0,0.0,1.2438177,0.0,2.1290042,1.9701953,1.2438177,3.1449916,0.0,0.0,0.0,0.0,0.0,0.8039797,2.2660153,3.246036,0.0,1.2438177,0.0,1.9701953,1.5482529,1.9701953,0.8039797,0.0,0.0,0.0,1.7813154,1.9701953,0.0,0.8039797,0.0,0.0,0.0,0.0,0.0,0.0,1.2438177,2.6795526,2.49401,0.8039797,0.0,3.6384401,0.8039797,0.8039797,T_cell
0.0,0.73485863,0.0,0.0,0.0,0.0,1.1538497,0.0,0.0,0.0,2.560096,2.2702167,4.329126,2.4724858,0.0,0.0,0.0,0.73485863,0.0,2.151333,3.1225297,0.0,0.0,0.0,0.0,3.4111495,1.1538497,1.6753659,1.8603423,0.0,0.0,0.0,1.6753659,0.73485863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73485863,0.73485863,1.1538497,2.016385,1.4482267,0.0,2.560096,0.0,0.73485863,T_cell
4.007558,3.6783302,3.7713408,3.501049,3.1842077,3.3324249,3.1842077,1.8154813,3.3324249,1.2731303,3.6783302,3.3773205,0.82680714,5.331565,3.575773,3.0101342,2.3027909,2.423746,0.0,3.2854185,0.82680714,0.0,2.531637,3.0715878,2.1651661,0.0,3.3773205,0.0,2.423746,1.8154813,2.3027909,0.0,3.461483,0.82680714,2.874587,0.82680714,0.0,2.0055313,2.0055313,2.3027909,0.82680714,0.82680714,1.8154813,0.0,2.3027909,2.0055313,2.1651661,0.82680714,0.0,2.629013,Monocyte
3.4222546,3.5717316,3.5991213,3.5145931,3.5717316,2.8789232,3.2464395,2.696737,3.6517482,2.0688393,3.7723408,3.3555903,0.0,4.9985905,2.4737966,2.4737966,2.186453,2.4737966,1.3772136,2.8789232,0.0,0.0,2.696737,2.3868775,2.9329548,0.0,2.696737,0.0,3.032977,1.5997487,2.4737966,2.2916782,3.166436,0.0,2.8218045,0.0,1.0905446,1.9355253,2.186453,1.9355253,2.2916782,2.0688393,2.4737966,0.0,2.3868775,2.0688393,1.7816646,1.0905446,1.5997487,2.8218045,Monocyte
2.7032104,3.641269,3.1868744,3.0860922,2.974003,2.5341978,3.1868744,2.974003,3.578477,2.974003,3.8089707,4.3515887,1.200345,4.722247,2.5341978,2.3306916,2.3306916,0.0,2.7032104,2.3306916,0.0,0.0,2.7032104,1.7303318,1.200345,0.0,2.847745,1.200345,2.974003,2.074905,2.3306916,2.3306916,3.3622887,2.3306916,2.074905,1.200345,1.7303318,2.3306916,0.0,1.7303318,2.074905,2.7032104,2.974003,2.847745,3.3622887,1.200345,1.200345,2.974003,2.7032104,2.5341978,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008746,0.0,2.075514,3.0038872,3.362961,3.234365,0.0,0.0,0.0,0.0,0.0,2.075514,2.579847,2.4382484,0.0,0.0,0.0,3.7967021,1.008746,2.075514,2.075514,0.0,0.0,0.0,2.075514,1.500587,0.0,2.4382484,0.0,1.008746,0.0,0.0,0.0,0.0,1.008746,0.0,1.8288113,0.0,0.0,1.8288113,0.0,0.0,T_cell
0.0,0.0,0.0,0.0,1.4651843,0.0,0.97989273,0.0,0.97989273,0.0,2.6611936,2.232254,0.0,2.8702657,2.0355787,0.0,0.0,1.4651843,0.0,0.0,1.4651843,3.5820618,0.0,1.4651843,0.0,0.0,1.7905105,1.4651843,1.4651843,0.0,0.0,0.0,1.4651843,2.3965328,0.0,1.4651843,0.0,0.97989273,0.0,0.0,0.0,0.0,1.4651843,0.97989273,0.97989273,1.4651843,0.0,0.97989273,0.97989273,1.4651843,T_cell
3.725711,2.7554133,1.8753079,3.0563743,2.488704,2.7554133,2.9657588,2.9657588,2.6309242,2.9657588,3.8107126,3.582905,0.0,5.1379533,1.0441358,2.7554133,2.3228498,2.3228498,3.8890512,2.6309242,0.0,0.0,1.5437008,0.0,1.8753079,0.0,3.0563743,0.0,1.5437008,1.5437008,2.488704,1.8753079,3.0563743,0.0,2.3228498,0.0,0.0,3.0563743,1.8753079,1.5437008,1.0441358,1.8753079,2.7554133,1.8753079,2.488704,1.0441358,2.6309242,0.0,1.0441358,2.1239092,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,1.7765071,0.0,0.0,0.0,2.3812447,1.2397038,3.1394563,2.1239092,0.0,1.2397038,0.0,1.7765071,0.0,0.0,1.7765071,1.2397038,0.0,0.0,1.2397038,1.2397038,0.0,0.0,2.1239092,0.0,0.0,0.0,1.2397038,0.0,0.0,1.7765071,0.0,1.2397038,0.0,0.0,0.0,0.0,1.7765071,0.0,2.7554133,1.7765071,0.0,1.2397038,0.0,1.2397038,T_cell
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7862254,3.2517085,1.4612298,0.0,0.9766816,0.0,0.0,0.0,2.8654125,0.0,0.0,0.0,0.9766816,1.4612298,0.9766816,3.0381954,2.5328555,0.0,0.9766816,0.0,1.7862254,0.0,0.0,0.9766816,0.0,0.0,0.0,0.0,0.0,0.0,2.2276616,1.4612298,2.2276616,0.9766816,0.0,3.4799147,0.0,0.9766816,T_cell
3.8172812,3.9024587,3.9024587,2.2068825,0.0,3.0548668,2.2068825,3.377782,1.6181343,3.507039,4.499374,4.1215553,0.0,4.930761,3.0548668,2.574977,0.0,2.2068825,2.8434365,2.2068825,0.0,0.0,2.2068825,1.6181343,2.8434365,0.0,2.8434365,0.0,3.7241673,2.2068825,1.6181343,2.8434365,3.507039,0.0,1.6181343,0.0,3.507039,1.6181343,0.0,0.0,2.2068825,0.0,3.6214848,2.2068825,3.377782,2.574977,0.0,0.0,2.8434365,2.2068825,Monocyte
