CCL5,NKG7,S100A4,LTB,GZMA,GZMH,TRBC1,IL7R,CST7,GZMK,DUSP2,KLRB1,CD69,BTG2,IL32,GNLY,NEAT1,ANXA1,EGR1,SAT1,FOS,DUSP1,ID2,CTSW,NFKBIA,TRBC2,KLRD1,CXCR4,FGFBP2,PPP1R15A,NR4A2,KLF6,SRGN,GADD45B,AHNAK,ZFP36,SLC2A3,FOSB,CD74,HIST1H4C,PMAIP1,LGALS1,H1FX,INTS6,NOSIP,GZMM,GZMB,AC007952.4,S100A11,ITGB1,label
3.1709893,3.3577127,2.9412065,0.9672839,2.64236,0.9672839,1.4496397,2.3781319,2.214185,2.3781319,2.5189476,0.0,1.4496397,2.214185,2.7522013,0.0,1.7736579,0.9672839,0.0,0.9672839,1.7736579,1.4496397,0.9672839,1.4496397,2.0179858,1.4496397,1.4496397,0.9672839,0.0,0.0,0.9672839,0.0,2.3781319,2.3781319,2.0179858,0.0,0.0,0.0,1.4496397,0.0,1.7736579,1.4496397,0.9672839,1.4496397,0.0,0.9672839,0.0,0.0,0.9672839,0.0,CD8_T
0.0,0.0,1.9533613,1.3928171,0.0,0.0,1.3928171,2.7807355,0.0,0.0,1.3928171,0.0,1.3928171,2.6822395,1.3928171,0.0,0.92151237,0.0,1.9533613,1.3928171,3.4896615,2.9526713,0.0,1.3928171,1.3928171,2.1477356,0.0,2.3104074,0.0,1.9533613,1.7118617,0.0,0.92151237,1.7118617,1.3928171,1.7118617,2.1477356,2.6822395,0.0,2.1477356,0.0,0.0,1.3928171,0.92151237,2.1477356,1.9533613,0.0,0.0,0.0,0.92151237,CD8_T
0.0,0.9157211,0.0,2.3017306,0.0,0.0,2.9435394,1.3855823,0.0,0.0,2.1392283,0.0,1.3855823,2.3017306,1.7039713,0.0,1.3855823,0.0,0.9157211,0.0,3.9210427,1.3855823,1.3855823,1.9450964,2.1392283,2.1392283,0.0,1.7039713,0.0,1.3855823,0.0,0.9157211,0.0,3.0195217,0.0,1.7039713,0.0,2.9435394,0.9157211,2.1392283,0.9157211,0.0,0.0,0.0,0.0,1.9450964,0.0,0.9157211,0.0,0.0,CD8_T
3.6503174,2.3022702,1.9456103,0.0,1.9456103,0.0,1.386032,3.276808,1.7044618,2.4420276,2.5646265,0.0,0.91608083,1.9456103,1.7044618,0.0,1.386032,0.0,1.7044618,0.91608083,3.9509006,2.3022702,2.5646265,1.386032,1.7044618,2.4420276,1.7044618,1.386032,0.0,0.0,0.0,2.1397574,1.386032,0.91608083,0.91608083,0.91608083,0.0,2.4420276,1.7044618,0.0,0.91608083,0.0,1.7044618,0.0,1.386032,2.3022702,0.0,1.9456103,0.0,0.0,CD8_T
1.7528441,0.0,3.1469343,2.1918383,0.9517856,0.0,1.7528441,3.1469343,0.0,0.0,0.0,0.0,0.0,2.355366,2.8275094,2.1918383,2.4958725,2.355366,2.1918383,1.7528441,3.4906301,1.7528441,0.9517856,0.9517856,2.355366,0.0,0.0,1.7528441,0.0,2.7287006,0.0,1.7528441,1.4304695,3.2130575,2.1918383,1.4304695,0.0,2.4958725,0.0,0.0,1.4304695,2.4958725,0.9517856,0.9517856,1.9962397,0.0,0.0,0.0,1.4304695,2.1918383,CD4_T
3.993046,4.1445584,3.6442444,0.0,2.5965936,3.0211039,3.1806302,0.0,2.8312078,0.0,1.0202879,0.0,1.5146846,1.5146846,2.2894964,0.0,1.5146846,1.0202879,0.0,1.8440324,3.2517653,2.5965936,3.1040447,1.8440324,2.7207654,1.5146846,2.4547875,0.0,2.7207654,2.0913668,1.0202879,1.8440324,2.2894964,3.1040447,1.8440324,1.0202879,0.0,2.7207654,0.0,2.0913668,0.0,1.5146846,0.0,1.0202879,0.0,2.0913668,2.7207654,1.5146846,1.0202879,1.8440324,CD8_T
0.0,0.0,3.5682094,3.2898855,2.2631438,0.0,0.0,2.6333191,0.89017016,0.89017016,0.0,2.820842,2.1014135,2.820842,2.902878,0.0,2.524476,1.6689574,0.0,0.89017016,3.6828535,3.34199,1.6689574,0.89017016,2.524476,1.6689574,0.0,1.6689574,0.0,2.4023225,0.0,1.6689574,0.89017016,2.7314699,0.0,1.9083828,0.89017016,2.524476,0.0,0.0,0.0,0.0,1.6689574,1.6689574,1.6689574,1.3535357,0.0,2.4023225,1.3535357,0.0,CD4_T
0.0,0.0,0.0,3.1682594,0.0,0.0,0.0,2.8945055,0.0,0.0,1.900841,0.0,1.900841,0.0,0.0,0.0,2.5163279,0.0,1.900841,1.900841,0.0,1.900841,1.900841,0.0,0.0,0.0,0.0,0.0,0.0,1.900841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.900841,0.0,0.0,0.0,0.0,1.900841,0.0,3.1682594,0.0,0.0,2.8945055,1.900841,0.0,CD4_T
3.8730018,4.943766,3.694831,1.0858439,2.380443,3.477881,1.0858439,0.0,2.9262452,0.0,0.0,1.5940962,0.0,1.5940962,2.380443,3.694831,1.9294635,2.1801636,1.0858439,2.380443,3.0262315,1.9294635,1.9294635,2.6901286,1.0858439,3.694831,2.1801636,0.0,3.8730018,1.0858439,1.0858439,1.0858439,1.0858439,1.9294635,1.5940962,1.5940962,1.0858439,2.5472264,1.0858439,0.0,0.0,1.9294635,1.5940962,1.0858439,1.0858439,1.0858439,4.1242285,0.0,2.380443,2.380443,CD8_T
3.5001996,1.1011521,3.139136,2.5684643,0.0,0.0,2.2006094,2.9480462,0.0,0.0,0.0,1.6124848,1.1011521,1.1011521,3.0481486,0.0,2.5684643,1.1011521,0.0,0.0,2.2006094,1.9491744,0.0,1.1011521,1.1011521,2.2006094,1.1011521,0.0,0.0,1.1011521,0.0,2.5684643,0.0,1.1011521,1.6124848,0.0,0.0,2.711604,0.0,0.0,0.0,0.0,0.0,0.0,1.9491744,1.1011521,0.0,1.1011521,1.1011521,1.6124848,CD8_T
3.4616404,2.515506,1.4467757,0.0,2.3747358,0.0,3.5113635,2.3747358,0.96496487,2.7486968,2.3747358,0.0,1.7705505,2.7486968,2.6388834,0.0,1.4467757,0.96496487,0.0,3.603956,3.0965292,2.6388834,1.4467757,1.7705505,2.3747358,0.96496487,1.4467757,1.4467757,0.96496487,0.96496487,2.210851,3.0202465,2.210851,2.210851,0.96496487,2.210851,0.96496487,2.6388834,2.3747358,0.0,1.4467757,0.0,0.96496487,1.4467757,0.96496487,1.7705505,0.0,0.96496487,0.96496487,0.96496487,CD8_T
0.0,0.0,0.0,2.3747652,0.0,0.0,0.0,3.5306122,0.0,0.0,0.0,0.0,0.0,0.0,1.0817027,0.0,1.9241163,0.0,0.0,0.0,1.0817027,0.0,0.0,0.0,0.0,1.0817027,0.0,1.0817027,0.0,0.0,0.0,1.0817027,0.0,0.0,0.0,1.5891119,0.0,0.0,1.0817027,1.5891119,0.0,0.0,1.0817027,1.5891119,2.3747652,1.9241163,0.0,1.0817027,1.0817027,0.0,CD4_T
2.4388845,0.0,3.1882105,3.642626,0.0,0.0,0.0,3.9313698,0.0,0.0,1.2013193,2.535481,1.2013193,2.0761237,3.1390858,0.0,1.5011287,1.5011287,0.0,0.0,3.8605192,3.322578,2.0761237,0.77114934,2.9141834,2.535481,0.0,1.7314786,0.0,2.4388845,0.0,2.2121954,1.2013193,2.623563,3.642626,1.7314786,0.77114934,2.2121954,0.0,0.77114934,1.5011287,0.0,0.77114934,0.77114934,1.9185756,0.0,0.0,2.4388845,1.5011287,1.7314786,CD4_T
0.0,0.0,0.0,3.4822645,1.0888419,0.0,2.6943448,1.597702,0.0,0.0,1.0888419,1.0888419,3.121446,3.9174242,0.0,0.0,0.0,0.0,3.121446,0.0,4.3799405,2.1841762,1.9333307,0.0,2.5513957,1.0888419,0.0,0.0,0.0,1.0888419,0.0,0.0,1.0888419,2.819392,0.0,1.0888419,1.597702,2.6943448,1.597702,2.5513957,0.0,1.0888419,0.0,2.5513957,0.0,1.0888419,0.0,1.0888419,0.0,0.0,CD4_T
4.173163,2.866305,2.348485,0.0,1.2141482,0.0,0.0,2.7215946,1.2141482,2.866305,0.0,0.0,0.0,1.2141482,2.7215946,0.0,2.0921447,0.0,2.0921447,1.2141482,3.2057598,1.2141482,0.0,0.0,1.2141482,2.348485,0.0,1.2141482,1.2141482,1.2141482,1.2141482,2.0921447,0.0,2.552341,2.552341,0.0,0.0,1.7465613,1.7465613,2.0921447,0.0,0.0,0.0,1.2141482,0.0,1.7465613,0.0,1.2141482,0.0,0.0,CD8_T
4.1719146,4.272204,2.8308501,0.0,2.3145065,3.344972,1.1878378,0.0,2.0592318,0.0,1.7155915,0.0,1.1878378,1.7155915,2.0592318,0.0,2.5176892,0.0,0.0,1.7155915,2.3145065,2.3145065,1.7155915,1.7155915,0.0,2.5176892,2.3145065,1.1878378,1.1878378,1.1878378,2.0592318,2.0592318,2.3145065,1.7155915,1.1878378,1.7155915,2.3145065,1.1878378,1.1878378,1.1878378,1.1878378,0.0,2.0592318,2.8308501,1.1878378,2.0592318,2.3145065,0.0,0.0,0.0,CD8_T
0.0,0.0,1.2145644,3.206328,0.0,0.0,2.6410942,2.797121,0.0,0.0,1.9347142,0.0,2.6410942,1.9347142,2.0926635,0.0,0.0,0.0,0.7813472,1.2145644,3.748432,2.2290347,1.515839,0.0,1.7470502,2.0926635,0.0,1.7470502,0.0,1.515839,0.7813472,0.0,0.0,2.0926635,0.0,3.1571643,0.7813472,3.0509315,0.7813472,1.9347142,1.2145644,0.0,1.2145644,1.9347142,1.7470502,1.2145644,0.0,0.0,0.0,0.0,CD4_T
3.928498,4.0397167,3.2925684,0.0,2.3948102,2.7048826,0.0,1.0963508,2.7048826,0.0,1.0963508,0.0,2.830019,2.5618167,3.132248,0.0,2.1942081,1.6067234,1.0963508,2.1942081,4.5075026,2.5618167,1.6067234,1.6067234,3.364019,2.9412239,2.1942081,1.0963508,2.1942081,2.3948102,0.0,1.9430015,1.9430015,2.5618167,0.0,1.9430015,1.0963508,1.9430015,0.0,0.0,1.0963508,3.0412903,1.9430015,1.0963508,1.0963508,0.0,2.1942081,0.0,1.6067234,1.6067234,CD8_T
0.0,0.0,0.0,2.800464,0.0,0.0,2.2322116,2.3522408,0.0,0.0,1.7499902,0.0,0.0,1.9377604,0.7832788,0.0,0.7832788,0.0,1.7499902,1.2170687,3.2566097,2.0957847,0.7832788,1.2170687,1.2170687,1.2170687,0.0,1.9377604,0.0,1.7499902,0.0,0.7832788,0.0,1.7499902,0.7832788,1.9377604,1.2170687,1.5186177,0.0,1.9377604,1.5186177,0.0,1.5186177,0.0,0.7832788,1.2170687,0.0,0.0,0.0,0.0,CD8_T
0.8111386,0.0,1.2530309,2.140397,0.0,0.0,0.0,1.9813248,0.0,0.0,2.5058703,0.0,0.8111386,2.7729404,1.7920719,0.0,0.8111386,1.5584407,2.3982363,1.9813248,4.0031457,1.9813248,1.7920719,0.0,2.3982363,1.7920719,0.0,1.5584407,0.0,1.5584407,0.0,0.0,0.0,1.5584407,0.0,2.140397,1.9813248,2.6915927,0.8111386,2.140397,0.0,0.0,0.0,1.5584407,2.2776039,0.0,0.0,1.2530309,0.0,0.8111386,CD4_T
0.0,0.0,0.0,2.8481457,0.0,0.0,2.3497095,2.4712448,0.0,0.0,0.0,0.0,1.3108413,1.3108413,1.3108413,0.0,0.8563906,0.0,0.0,1.8591979,4.0349574,1.8591979,1.6221447,0.0,2.4712448,1.3108413,0.0,1.3108413,0.0,2.2113333,2.766389,0.8563906,0.8563906,2.0506861,0.0,2.0506861,2.4712448,3.0596313,0.8563906,1.3108413,1.3108413,0.0,0.0,1.3108413,1.3108413,0.0,0.0,0.8563906,0.0,0.0,CD4_T
0.0,0.0,3.4914014,4.2852654,0.0,0.0,0.0,2.3560858,1.4310747,0.0,0.952274,1.4310747,1.4310747,0.952274,2.7294443,0.0,1.7535017,1.9969271,1.4310747,1.9969271,2.4966025,2.7294443,2.4966025,0.952274,2.192545,1.9969271,0.0,1.7535017,0.0,2.4966025,0.0,1.4310747,0.0,2.7294443,1.9969271,0.952274,2.192545,1.7535017,0.0,1.4310747,0.0,2.192545,0.0,0.952274,1.7535017,0.0,0.0,2.192545,1.4310747,1.4310747,CD4_T
2.3943572,1.096019,2.8295503,2.2990825,0.0,0.0,2.0760365,3.0408156,0.6912028,0.0,2.8295503,2.8295503,1.6063251,2.8295503,2.992035,0.0,2.7044177,1.6063251,1.096019,1.6063251,4.139304,1.3833765,2.2990825,0.0,2.0760365,1.3833765,0.0,0.0,0.0,2.0760365,0.0,1.9425747,0.6912028,1.6063251,2.0760365,2.3943572,0.6912028,2.2990825,0.6912028,0.6912028,1.6063251,1.096019,0.6912028,2.1937654,1.6063251,0.6912028,0.0,1.7885168,1.3833765,0.0,CD4_T
3.4561832,3.2801518,2.9835851,3.2138426,1.4840201,0.0,0.9952205,2.2540882,2.41876,2.41876,0.9952205,0.9952205,1.4840201,0.9952205,2.7940986,3.4561832,0.9952205,1.4840201,0.0,0.9952205,2.0568485,0.0,2.41876,1.4840201,1.4840201,0.0,1.8109021,1.4840201,0.0,0.9952205,0.0,0.9952205,1.4840201,0.9952205,2.2540882,1.8109021,0.0,1.8109021,2.0568485,0.0,0.9952205,0.0,0.0,1.8109021,2.41876,1.4840201,1.4840201,1.4840201,2.6839328,0.0,CD8_T
2.5710015,2.6686866,3.461613,2.5710015,2.4627304,0.8510487,2.8393838,1.3040544,1.8513494,2.0425842,0.0,0.0,2.4627304,3.050766,3.5424812,0.0,2.3412971,1.3040544,0.0,0.0,2.9149191,2.4627304,2.0425842,0.0,1.6146852,1.6146852,0.0,0.0,0.0,2.3412971,0.0,2.2030532,0.8510487,2.6686866,1.8513494,1.3040544,2.0425842,1.3040544,1.8513494,0.0,3.1123426,1.3040544,0.8510487,0.0,0.0,1.3040544,0.0,1.3040544,2.0425842,1.3040544,CD4_T
0.0,0.0,0.975136,2.3896034,0.0,0.0,1.4593253,2.6541023,0.0,0.0,2.225449,0.0,0.0,2.225449,1.4593253,0.0,0.0,2.0289521,2.225449,0.975136,3.425158,3.1830988,0.0,0.0,0.975136,1.7841612,0.0,2.0289521,0.0,1.7841612,0.975136,1.4593253,0.0,1.7841612,1.4593253,0.975136,2.0289521,2.9531798,0.0,2.225449,0.975136,0.0,1.4593253,1.4593253,1.7841612,0.0,0.0,2.0289521,0.975136,0.0,CD4_T
0.0,0.0,1.5586382,1.0564605,0.0,0.0,0.0,3.3056557,0.0,0.0,2.6485271,0.0,2.5061002,2.3399642,1.0564605,0.0,1.0564605,0.0,2.6485271,1.5586382,3.7876375,2.7731748,2.6485271,1.5586382,2.983747,2.8839934,0.0,0.0,0.0,1.5586382,1.0564605,1.8913813,0.0,2.3399642,0.0,1.0564605,1.0564605,2.983747,0.0,2.5061002,0.0,0.0,0.0,1.8913813,2.6485271,0.0,0.0,2.1406178,1.0564605,0.0,CD8_T
0.0,0.0,2.1682458,2.913524,0.0,0.0,0.0,2.3682482,1.0769573,0.0,0.0,1.0769573,1.5833951,1.917981,2.3682482,0.0,3.818193,1.917981,0.0,0.0,1.0769573,1.5833951,1.0769573,0.0,1.0769573,2.8025036,0.0,0.0,0.0,1.0769573,1.0769573,1.0769573,0.0,1.917981,2.5348392,0.0,2.3682482,1.0769573,1.5833951,0.0,1.0769573,0.0,1.917981,0.0,2.8025036,0.0,0.0,1.917981,1.917981,0.0,CD4_T
0.0,0.0,0.80975145,1.7899908,0.0,0.0,0.80975145,1.9791718,0.0,0.0,0.80975145,0.0,1.9791718,2.2753625,2.3959656,0.0,0.0,0.0,1.9791718,0.0,3.3030088,1.9791718,2.6892643,0.80975145,0.80975145,2.6007242,0.0,1.2512472,0.0,0.0,1.5564692,1.7899908,1.5564692,1.9791718,0.0,2.1381934,1.2512472,1.2512472,0.80975145,1.7899908,0.0,0.0,1.7899908,1.7899908,0.80975145,1.5564692,0.0,0.0,0.0,0.0,CD8_T
3.1318095,0.7399212,2.7242525,2.4813757,0.0,0.0,1.1605037,2.7242525,0.0,0.0,1.4556597,0.0,0.7399212,2.7242525,1.8685433,0.0,2.3852642,1.4556597,2.4813757,2.3852642,3.3068314,2.858569,2.159914,0.0,2.3852642,1.8685433,0.0,1.8685433,0.0,2.0248034,0.7399212,2.159914,1.6832609,3.6443055,0.0,0.7399212,0.0,3.3840523,0.0,1.1605037,1.1605037,0.0,1.1605037,2.0248034,0.7399212,1.4556597,0.0,2.2789237,1.1605037,0.0,CD8_T
0.8144182,0.0,2.8537195,2.511285,0.0,0.0,0.0,2.6084962,1.9864086,2.1456,1.9864086,0.8144182,1.9864086,2.6970887,2.9237025,0.0,2.4035966,2.4035966,1.5630976,2.6084962,3.5896149,2.6084962,1.5630976,1.2572453,2.2828956,1.5630976,0.0,1.7969868,0.0,0.8144182,1.7969868,0.0,1.2572453,2.4035966,1.9864086,2.1456,1.5630976,2.2828956,0.0,1.9864086,0.0,0.0,1.2572453,1.7969868,0.8144182,0.8144182,0.0,2.1456,2.2828956,0.0,CD4_T
4.1000137,4.3130093,2.8547423,0.0,2.5860686,3.3178587,0.0,0.0,2.5860686,0.0,1.1139097,0.0,1.1139097,2.8547423,2.5860686,2.5860686,2.4186978,1.9655356,0.0,1.9655356,1.627767,3.1573703,1.627767,2.7294016,0.0,1.9655356,1.1139097,1.9655356,3.2408307,0.0,2.4186978,1.1139097,1.9655356,1.9655356,1.9655356,2.2175696,0.0,1.627767,1.9655356,1.9655356,2.2175696,0.0,1.627767,0.0,0.0,1.9655356,2.5860686,0.0,1.1139097,0.0,CD8_T
0.0,0.0,1.6554612,2.248233,0.0,0.0,2.7159066,0.8803863,0.0,0.0,1.6554612,0.0,0.0,0.8803863,0.8803863,0.0,0.0,0.0,0.8803863,0.8803863,2.8051856,1.6554612,0.8803863,1.3412087,0.8803863,0.0,0.0,1.3412087,0.0,1.3412087,1.6554612,0.8803863,1.3412087,2.086809,0.0,1.8942145,2.509164,1.6554612,0.0,1.3412087,0.0,0.8803863,0.8803863,0.8803863,1.8942145,0.8803863,0.0,1.3412087,0.0,0.0,CD8_T
3.9352765,3.3365636,3.5525699,0.0,2.5805988,0.0,2.2122989,2.3506906,2.3506906,0.0,2.051631,1.8601133,2.051631,3.3365636,2.9950132,0.0,3.1803002,2.051631,2.3506906,2.5805988,4.490293,2.2122989,2.4722373,1.623015,2.8491673,1.3116333,2.3506906,0.85701454,2.4722373,0.85701454,2.6783578,1.3116333,2.3506906,1.8601133,1.623015,2.4722373,1.3116333,3.3365636,2.051631,1.3116333,1.623015,1.3116333,0.85701454,1.3116333,0.85701454,1.623015,1.3116333,2.3506906,1.3116333,0.0,CD8_T
3.946645,0.0,0.9502261,2.7263255,0.0,0.0,0.0,1.7507435,1.4285367,0.0,1.4285367,0.0,1.994044,3.3310254,2.9975073,0.0,2.6166916,0.9502261,1.4285367,2.6166916,4.0346,3.1445024,1.7507435,2.1895812,2.493541,2.8251185,0.0,0.0,0.0,1.4285367,2.7263255,0.9502261,0.0,2.6166916,1.7507435,1.994044,1.4285367,0.9502261,2.1895812,1.4285367,1.4285367,0.9502261,1.7507435,1.7507435,1.4285367,0.0,0.0,0.0,0.9502261,1.4285367,CD8_T
0.0,0.0,2.6317687,3.0314305,0.0,0.0,2.829278,1.3949819,0.5645893,0.0,1.7142217,0.5645893,2.829278,2.7834363,1.8423065,0.0,2.3130012,2.0577745,2.3130012,2.2349463,4.0456038,2.7353919,0.5645893,0.5645893,1.9558326,0.92324674,0.0,1.3949819,0.0,1.3949819,1.7142217,1.8423065,0.92324674,2.2349463,1.5672873,2.87311,1.5672873,2.0577745,1.5672873,1.5672873,1.186677,1.8423065,2.3130012,1.7142217,0.92324674,0.5645893,0.0,0.0,0.92324674,1.8423065,CD4_T
2.8695858,3.357461,2.6343477,1.5466028,2.1271577,1.0465277,1.5466028,2.6343477,2.758868,0.0,1.878432,2.8695858,0.0,0.0,2.3261776,0.0,1.0465277,1.5466028,2.3261776,2.3261776,3.2909524,2.6343477,2.4920871,2.1271577,2.4920871,1.5466028,1.0465277,1.5466028,1.5466028,1.0465277,1.0465277,0.0,2.3261776,2.3261776,1.0465277,1.5466028,1.0465277,2.3261776,1.0465277,1.5466028,1.0465277,0.0,0.0,2.3261776,0.0,2.1271577,1.5466028,1.0465277,0.0,0.0,CD8_T
0.0,0.0,1.9646915,2.380688,0.0,0.0,1.9646915,2.754839,0.0,0.0,0.80044985,0.0,1.239268,1.9646915,1.7759975,0.0,1.5432185,2.1233692,0.0,0.0,3.5992208,2.1233692,0.80044985,0.0,2.1233692,2.2602825,0.0,1.239268,0.0,1.5432185,0.80044985,1.239268,1.5432185,1.5432185,0.80044985,1.239268,1.5432185,1.7759975,1.239268,1.9646915,0.0,0.80044985,1.239268,0.0,0.80044985,1.5432185,0.0,0.0,1.5432185,0.0,CD4_T
3.2195892,2.424215,1.4886525,0.9989983,0.9989983,0.0,2.0620716,1.8159121,2.0620716,2.0620716,2.0620716,0.0,2.9892695,2.7997198,2.7997198,0.0,1.8159121,0.9989983,0.9989983,0.0,3.7002616,0.9989983,2.259448,0.9989983,1.8159121,0.0,1.4886525,1.4886525,0.9989983,3.4066665,1.8159121,0.0,1.8159121,2.6895115,2.259448,0.0,0.9989983,3.5642002,2.0620716,2.0620716,1.8159121,0.0,0.0,0.0,0.0,1.8159121,0.0,0.0,0.0,0.0,CD8_T
3.8392158,3.9325686,0.0,0.92278963,1.9551815,0.0,2.45222,0.0,2.45222,1.9551815,2.1496089,0.0,3.101362,3.101362,2.684215,0.0,1.7135998,2.1496089,2.7827249,1.3944114,3.6994188,2.8723946,1.9551815,0.92278963,2.3123176,3.229254,0.0,1.7135998,0.0,1.7135998,0.92278963,2.45222,0.92278963,1.9551815,1.3944114,2.9546812,0.0,2.7827249,2.684215,0.92278963,2.3123176,0.92278963,0.0,0.92278963,0.0,1.7135998,0.0,1.7135998,0.92278963,0.0,CD8_T
3.8186665,3.777061,1.8821986,0.0,2.1310735,2.3301888,1.5501024,1.0494137,1.8821986,2.4961646,1.0494137,0.0,2.3301888,1.0494137,2.6384737,0.0,2.3301888,1.8821986,0.0,3.2952318,3.3617508,3.42412,1.8821986,1.0494137,1.8821986,2.3301888,0.0,2.7630312,1.5501024,2.7630312,1.5501024,1.8821986,1.8821986,2.4961646,1.5501024,2.7630312,1.0494137,1.8821986,2.3301888,1.8821986,0.0,0.0,1.8821986,1.0494137,1.0494137,2.4961646,1.0494137,2.3301888,1.5501024,0.0,CD8_T
3.877817,3.5849297,2.2785697,1.5052062,1.5052062,0.0,1.5052062,3.0095344,2.5853393,2.7094047,0.0,3.1689725,2.7094047,0.0,2.8197627,2.5853393,1.8338006,2.2785697,0.0,1.8338006,3.2400727,2.5853393,1.8338006,1.5052062,2.5853393,0.0,2.0807114,0.0,1.0125246,1.0125246,0.0,1.5052062,1.0125246,2.7094047,2.0807114,0.0,0.0,2.443672,1.5052062,2.0807114,0.0,0.0,0.0,2.2785697,1.0125246,1.0125246,0.0,0.0,0.0,0.0,CD8_T
0.0,0.0,0.0,3.4307797,0.0,0.0,1.5234632,2.2377484,0.0,0.0,0.0,0.78665084,2.2377484,3.1147823,1.221437,0.0,0.0,1.5234632,0.0,0.78665084,3.3913052,1.9430698,0.78665084,0.0,0.0,2.8062882,0.0,2.5618901,0.0,1.221437,2.2377484,1.5234632,0.78665084,1.9430698,0.0,0.78665084,1.9430698,2.5618901,0.0,1.7551156,0.78665084,0.0,1.221437,0.0,1.7551156,0.78665084,0.0,0.0,0.78665084,0.78665084,CD4_T
0.6580891,2.7058132,3.4571447,3.66804,1.8850361,0.0,0.0,1.0515896,1.5527395,1.7326273,2.9280355,1.8850361,3.2271838,2.97665,2.5729392,0.6580891,2.017259,1.3332354,2.017259,2.2385678,3.9372878,3.0673165,2.97665,1.0515896,3.2271838,2.33321,0.0,0.6580891,0.0,2.4992356,0.0,1.3332354,2.33321,3.5681417,1.5527395,2.1340232,1.0515896,2.8769362,0.6580891,1.8850361,1.7326273,0.0,0.0,1.8850361,0.0,0.0,0.0,2.33321,1.8850361,0.6580891,CD4_T
0.0,0.0,0.0,2.1990044,0.0,0.0,3.80862,0.0,0.0,0.0,1.6110399,0.0,0.0,2.1990044,1.6110399,0.0,1.6110399,0.0,0.0,0.0,1.6110399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1990044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6110399,0.0,2.5667975,1.6110399,0.0,0.0,0.0,0.0,CD4_T
0.0,0.0,1.1394173,2.453135,0.0,0.0,3.001939,1.1394173,0.0,0.0,1.1394173,2.2512693,1.6582078,2.6210155,1.6582078,0.0,1.9980743,0.0,0.0,0.0,3.102318,3.425866,2.453135,0.0,0.0,1.6582078,0.0,0.0,0.0,1.1394173,1.6582078,0.0,0.0,0.0,1.1394173,1.6582078,2.6210155,2.2512693,0.0,1.1394173,0.0,0.0,1.1394173,2.2512693,1.9980743,1.1394173,0.0,1.1394173,1.1394173,0.0,CD4_T
2.1677318,0.0,2.1677318,0.0,2.367722,0.0,0.0,0.0,1.0765746,3.0128894,2.1677318,1.9174858,1.5829338,3.3352194,2.367722,0.0,2.5343046,0.0,1.0765746,2.1677318,3.523072,2.5343046,0.0,0.0,0.0,2.367722,0.0,0.0,0.0,2.6770597,2.1677318,0.0,2.1677318,2.6770597,0.0,2.5343046,1.5829338,2.912975,2.5343046,1.9174858,2.367722,0.0,0.0,0.0,1.0765746,1.0765746,0.0,1.9174858,0.0,0.0,CD8_T
3.5637705,4.189381,2.9470954,0.0,1.8586643,3.1972723,0.0,0.0,2.9470954,0.0,2.305109,0.0,2.6126678,1.5282513,3.3349085,2.8475504,3.1206298,1.5282513,1.0314229,1.5282513,4.293225,2.1065965,2.7369895,2.4706662,1.8586643,2.8475504,2.305109,1.5282513,2.4706662,2.4706662,2.1065965,1.8586643,2.7369895,2.7369895,0.0,1.5282513,0.0,2.7369895,0.0,1.5282513,2.7369895,1.5282513,1.0314229,2.1065965,1.0314229,2.305109,2.4706662,1.8586643,2.6126678,1.5282513,CD8_T
3.9369748,3.8389425,0.0,2.1017494,2.8766348,1.7556105,0.0,0.0,2.7318277,1.2218587,2.5624423,0.0,0.0,3.1153538,3.8891594,0.0,1.7556105,1.2218587,2.1017494,0.0,3.6711185,1.7556105,3.0031009,1.2218587,3.4693346,2.5624423,0.0,0.0,0.0,1.2218587,1.7556105,2.1017494,1.7556105,3.1153538,1.2218587,1.2218587,0.0,3.6082752,2.3583941,1.7556105,0.0,0.0,0.0,2.1017494,0.0,1.7556105,0.0,0.0,0.0,0.0,CD8_T
3.623849,2.5772214,2.5772214,0.0,2.5772214,2.5772214,1.6200824,3.0571816,2.2090447,0.0,0.0,1.6200824,0.0,2.2090447,2.5772214,0.0,1.6200824,1.6200824,0.0,2.2090447,3.0571816,1.6200824,2.2090447,0.0,1.6200824,0.0,0.0,0.0,1.6200824,1.6200824,0.0,2.5772214,0.0,0.0,0.0,2.2090447,0.0,1.6200824,2.2090447,1.6200824,1.6200824,2.5772214,1.6200824,0.0,0.0,0.0,0.0,1.6200824,1.6200824,2.5772214,CD8_T
0.0,0.0,2.2610886,2.5223658,0.0,0.0,2.2610886,2.2610886,0.0,0.0,2.4002361,0.0,1.9064292,2.7293253,2.2610886,0.0,1.9064292,1.9064292,1.3518347,1.3518347,3.2327125,2.63119,0.88881856,0.0,2.976514,1.3518347,0.0,0.88881856,0.0,1.6670959,2.0994,0.88881856,0.0,1.6670959,0.0,0.88881856,1.9064292,2.4002361,0.0,1.3518347,0.88881856,0.88881856,1.6670959,1.9064292,1.3518347,0.0,0.0,0.88881856,0.0,0.0,CD4_T
